id,like,reply,retweet,view,username,text,time,text_clean,text_preprocessed,polarity_score,polarity
718,1,0,0,94,@dndrnasya,"Review prj tahun ini beneran rameeeeeee puolll sampe gabisa kestiap hall atau booth. Nangesss. Dr bocil udah ke prj ngikut bokap kerja, tp prj kali ini bener2 asdfghjkl. Yaudah cukup sekali ajeh",2023-07-11 21:04:31,review prj tahun ini benaran ramai puol sampai tidak bisa kestiap hall atau booth menangis dari bocah cilik sudah ke prj ikut ayah kerja tapi prj kali ini benar asdfghjkl ya sudah cukup sekali ajeh,"['review', 'prj', 'benar', 'ramai', 'puol', 'kestiap', 'hall', 'booth', 'menang', 'bocah', 'cilik', 'prj', 'ayah', 'kerja', 'prj', 'kali', 'asdfghjkl', 'ya', 'ajeh']",-1,negative
719,0,1,0,69,@naracchin,YA ALLAH PRJ TUH LUAS LOHHH KENAPA BISA GUE KETEMU ANAK FSRD JIRRRRR,2023-07-11 20:57:36,iya allah prj itu luas lah kenapa bisa aku ketemu anak fsrd anjing,"['iya', 'allah', 'prj', 'luas', 'ketemu', 'anak', 'fsrd', 'anjing']",5,positive
720,0,0,0,80,@pseudo_mgnmopus,Plis ada yang bikin attenzione borseggiatrici di PRJ dong,2023-07-11 20:51:39,tolong ada yang buat attenzione borseggiatrici di prj dong,"['tolong', 'attenzione', 'borseggiatrici', 'prj']",-2,negative
721,0,0,0,19,@the0311project,iiiiiiiihhhhh bingung mau post dump prj kmrn ni lama lama ga ke post dh saking bingung nya,2023-07-11 20:45:51,ih bingung mau post dump prj kemarin ini lama lama tidak ke post deh saking bingung nya,"['ih', 'bingung', 'post', 'dump', 'prj', 'kemarin', 'post', 'deh', 'saking', 'bingung', 'nya']",-4,negative
722,0,0,0,143,@marshanugraha,"Tebet eco park, mie gacoan, PRJ",2023-07-11 20:39:40,tebet eco park mie gacoan prj,"['tebet', 'eco', 'park', 'mie', 'gaco', 'prj']",3,positive
723,0,0,0,91,@Estbst00,Mba² Spg chindo di PRJ  cakep2 njir.,2023-07-11 20:38:49,mbak sales promotion girl chindo di prj cakap anjir,"['mbak', 'sales', 'promotion', 'girl', 'chindo', 'prj', 'cakap', 'anjir']",-4,negative
724,1,0,0,21,@jesgbrl,gak nyangka PRJ bakal se-memorable itu walopun trauma sama crowdednya,2023-07-11 20:36:07,enggak menyangka prj bakal se memorable itu walaupun trauma sama crowdednya,"['sangka', 'prj', 'memorable', 'trauma', 'crowdednya']",-5,negative
725,0,0,0,19,@suehirro,SUMPAH PEGEL BGT ORGIL KE PRJ,2023-07-11 20:31:14,sumpah pegal banget orang gila ke prj,"['sumpah', 'pegal', 'banget', 'orang', 'gila', 'prj']",-4,negative
726,0,0,0,18,@nidyasabinaa,pdhlll ke prj dah dari hari mingguuu anjjj,2023-07-11 20:17:14,padahal ke prj sudah dari hari minggu anjing,"['prj', 'minggu', 'anjing']",-4,negative
727,0,0,0,57,@caramelioux,capee bgt prj terlalu luas dan rame,2023-07-11 19:56:55,cape banget prj terlalu luas dan ramai,"['cape', 'banget', 'prj', 'luas', 'ramai']",-3,negative
728,0,1,0,27,@lChaeryeoong,"Wkjwhsusiw, jadi kan gua minta motor ke ayah gua waktu ke prj waktu itu terus di beliin kan yaa, nah terus tadi ayah gua bilang gini 'lu beli motor gitu di omelin semua orang deh ko' terus emak gua bilang 'lah di omelin siapa, orang yang bayar mama nya'",2023-07-11 19:51:58,wkjwhsusiw jadi kan aku meminta motor ke ayah aku waktu ke prj waktu itu terus di belikan kan ya nah terus tadi ayah aku bilang begini kamu beli motor begitu di omelin semua orang deh kok terus emak aku bilang lah di omelin siapa orang yang bayar ibu nya,"['wkjwhsusiw', 'motor', 'ayah', 'prj', 'belikan', 'ya', 'ayah', 'bilang', 'beli', 'motor', 'omelin', 'orang', 'deh', 'emak', 'bilang', 'omelin', 'orang', 'bayar', 'nya']",-4,negative
729,0,0,0,32,@gemshaechan,cpk bgt cokkkk prj,2023-07-11 19:50:04,cpk banget cok prj,"['cpk', 'banget', 'cok', 'prj']",0,neutral
730,0,1,0,42,@pepeismamichulo,ampun muterin prj ,2023-07-11 19:49:17,ampun muterin prj,"['ampun', 'muterin', 'prj']",-2,negative
731,0,0,0,38,@hoverseaz,masih menyesali pas ke prj minggu kemarin cuma beli snack yang langsung habis dalam dua hari,2023-07-11 19:47:32,masih menyesali pas ke prj minggu kemarin cuma beli makanan ringan yang langsung habis dalam dua hari,"['sali', 'pas', 'prj', 'minggu', 'kemarin', 'beli', 'makan', 'ringan', 'langsung', 'habis']",6,positive
732,0,0,0,29,@3rniesha,PRJ lagi aja ngawal bocil ...pulang kerja kalap beli skincare huhuhu,2023-07-11 19:37:30,prj lagi saja ngawal bocah cilik pulang kerja kalap beli skincare huhu,"['prj', 'ngawal', 'bocah', 'cilik', 'pulang', 'kerja', 'kalap', 'beli', 'skincare', 'huhu']",-3,negative
733,0,0,0,93,@nobbletrash,Tuk sini jastip prj,2023-07-11 19:11:42,untuk sini jasa titip prj,"['jasa', 'titip', 'prj']",4,positive
734,0,1,0,84,@junjunijun03,"sksks hari ini gua random bgt di prj wkkwkw. Jadi kk gua mau beli produk hanasui trus gua dtngin dah tuh tmptnya sambil pura2 nawarin gt tpi nawarin nya ke kakak gua trus krna suara dan omongan gua kek sales orng2 jdi nnya ke gua ""ka ini brpa, ka ini apa"" ",2023-07-11 18:58:24,sksks hari ini aku random banget di prj wkwk jadi kakak aku mau beli produk hanasui terus aku dtngin sudah itu tmptnya sambil pura menawari begitu tapi menawari nya ke kakak aku terus karena suara dan omongan aku kayak sales orang jadi nnya ke aku kakak ini berapa kakak ini apa,"['sksks', 'random', 'banget', 'prj', 'wkwk', 'kakak', 'beli', 'produk', 'hanasui', 'dtngin', 'tmptnya', 'pura', 'tawar', 'tawar', 'nya', 'kakak', 'suara', 'omong', 'kayak', 'sales', 'orang', 'nnya', 'kakak', 'kakak']",-16,negative
735,0,0,0,76,@piszes,di prj stand kecantikan alias skincare ada apa aja ya... baru mau kesana jumat ,2023-07-11 18:55:28,di prj stand kecantikan alias skincare ada apa saja iya baru mau kesana jumat,"['prj', 'stand', 'cantik', 'alias', 'skincare', 'iya', 'kesana', 'jumat']",3,positive
736,1,0,0,8,@ayanqing,woi aku pulang dari prj jadi pengen punya pacar chindo ,2023-07-11 18:54:23,woi saya pulang dari prj jadi mau punya pacar chindo,"['woi', 'pulang', 'prj', 'pacar', 'chindo']",-1,negative
737,0,3,0,157,@maxii_little,"Org2 ke prj beli snack2 gt, lah gua beli kasur wkwkwk",2023-07-11 18:49:42,orang ke prj beli makanan ringan begitu lah aku beli kasur wkwk,"['orang', 'prj', 'beli', 'makan', 'ringan', 'beli', 'kasur', 'wkwk']",-5,negative
738,0,0,0,75,@jajijujejohan,pengen ke prj tp mager ramenya,2023-07-11 18:46:19,mau ke prj tapi malas ramainya,"['prj', 'malas', 'ramai']",-8,negative
739,0,1,1,122,@notenemdi,"ke prj belanja kalap krn kemakan disc, sampe sampe ngomong ""UDA GAUSAH BELANJA LAGI SEMINGGU"".   blom nyampe 24 jam, datanglah najla membawa foto2 tas bagus",2023-07-11 18:40:07,ke prj belanja kalap karena termakan disc sampai sampai bicara sudah tidak usah belanja lagi seminggu belum sampai jam datanglah najla membawa foto tas bagus,"['prj', 'belanja', 'kalap', 'makan', 'disc', 'bicara', 'belanja', 'minggu', 'jam', 'datang', 'najla', 'bawa', 'foto', 'tas', 'bagus']",-6,negative
740,0,1,0,90,@asadanrasa_,"Yunaiti dan Jeketi kan beda manajemen, tp kok mereka sering bgt ditabrakin bareng ya (contoh PRJ kemarin dan Singing Bee pas Sisca debut)? Apakah emang tujuan IDN dan 1ID adalah ""bad publication is publication"" ya? Pdhl feedback dari FJKT dan Youn1ty juga jelek banget.",2023-07-11 18:37:38,yunaiti dan jakarta kan beda manajemen tapi kok mereka sering banget ditabrakin bareng-bareng iya contoh prj kemarin dan singing bee pas sisca debut apakah memang tujuan idn dan id adalah bad publication is publication iya padahal feedback dari fjkt dan younty juga jelek banget,"['yunaiti', 'jakarta', 'beda', 'manajemen', 'banget', 'ditabrakin', 'bareng', 'iya', 'contoh', 'prj', 'kemarin', 'singing', 'bee', 'pas', 'sisca', 'debut', 'tuju', 'idn', 'id', 'bad', 'publication', 'is', 'publication', 'iya', 'feedback', 'fjkt', 'younty', 'jelek', 'banget']",-12,negative
741,0,0,0,15,@thetaleofyours,keknya gue ekspektasi ketinggian sii aslii... that abis meeting ke PRJ got me ,2023-07-11 18:37:21,kayaknya aku ekspektasi ketinggian sih aslii that habis meeting ke prj got me,"['kayak', 'ekspektasi', 'tinggi', 'sih', 'asli', 'that', 'habis', 'meeting', 'prj', 'got', 'me']",0,neutral
742,0,0,0,23,@biiaayca,Mau ke prj tp gapunya temen,2023-07-11 18:33:03,mau ke prj tapi enggak punya teman,"['prj', 'teman']",2,positive
743,0,0,0,13,@geulits_,Tumben gak ada tanda2 org abis dari prj ,2023-07-11 18:29:34,tumben enggak ada tanda orang habis dari prj,"['tumben', 'tanda', 'orang', 'habis', 'prj']",-4,negative
744,0,0,0,109,@rrepepet,prj r nya rame bgt ajgg,2023-07-11 18:26:58,prj r nya ramai banget anjing,"['prj', 'r', 'nya', 'ramai', 'banget', 'anjing']",-6,negative
745,0,0,0,3,@hamnyangggii,tempat rekomen di prj apaaa? kasih tau dng,2023-07-11 18:24:18,tempat rekomen di prj apa kasih tahu dengan,"['rekomen', 'prj', 'kasih']",1,positive
747,0,0,0,66,@su9arfre3,"karna gw slama ini blm perna dan gaperna kepikiran buat ke prj, akhirnya minta sm nanda buat kesana. tp berkali2 dia make sure ""rame loh"" ""kamu gapapa? rame bgt pasti soalnya"" wkwk dan emg beneran rame bgt engapp tp happy sie karna sm dese jalannya wkwkwk",2023-07-11 18:11:15,karena aku selama ini belum pernah dan gaperna terpikirkan buat ke prj akhirnya meminta sama nanda buat kesana tapi berkali dia memakai sure ramai lah kamu tidak apa apa ramai banget pasti soalnya wkwk dan memang benaran ramai banget engapp tapi bahagia sih karena sama dese jalannya wkwk,"['gaperna', 'pikir', 'prj', 'nanda', 'kesana', 'kali', 'pakai', 'sure', 'ramai', 'ramai', 'banget', 'wkwk', 'benar', 'ramai', 'banget', 'engapp', 'bahagia', 'sih', 'dese', 'jalan', 'wkwk']",1,positive
748,0,0,0,27,@EnglishFresia,prj masih serame itu gaksih mau kesana deh,2023-07-11 18:07:59,prj masih serame itu gaksih mau kesana deh,"['prj', 'serame', 'gaksih', 'kesana', 'deh']",0,neutral
749,0,1,0,165,@dhityoz,Ih prj minggu ini terakhir ya,2023-07-11 18:07:22,ih prj minggu ini terakhir iya,"['ih', 'prj', 'minggu', 'iya']",0,neutral
750,0,0,0,384,@profilneed,"gais aku mau open jastip prj untuk produk bnb ya, all item 50% yang mau ikutan boleh join grup by link di bio  #zonauang",2023-07-11 17:54:25,gais saya mau open jasa titip prj untuk produk bnb iya all hitam yang mau ikutan boleh join grup by link di bio,"['gais', 'open', 'jasa', 'titip', 'prj', 'produk', 'bnb', 'iya', 'all', 'hitam', 'ikut', 'join', 'grup', 'by', 'link', 'bio']",-6,negative
751,0,0,0,60,@almeliala,percaya ga percaya jakarta itu kota paling fair. itu kenapa disana ada jakarta fair.,2023-07-11 17:48:45,percaya tidak percaya jakarta itu kota paling fair itu kenapa di sana ada jakarta fair,"['percaya', 'percaya', 'jakarta', 'kota', 'fair', 'jakarta', 'fair']",5,positive
752,0,1,0,8,@grumpypuppies,Diajakin ke PRJ ,2023-07-11 17:38:21,diajak ke prj,"['ajak', 'prj']",1,positive
753,3,8,0,473,@tembikarbatin,Info barengan PRJ besok!!,2023-07-11 17:26:23,informasi barengan prj besok,"['informasi', 'bareng', 'prj', 'besok']",-1,negative
754,0,0,0,12,@srialfiah,Udah 4th di Jakarta tpi belum ada minat ke PRJ  Keburu mager sama kemacetan + keramaian,2023-07-11 17:23:27,sudah tahun di jakarta tapi belum ada minat ke prj terlanjur malas sama kemacetan keramaian,"['jakarta', 'minat', 'prj', 'lanjur', 'malas', 'macet', 'ramai']",-6,negative
755,0,2,0,661,@IndomieDonat,PRJ kalo weekdays gini malem rame aja apa rame banget ya?,2023-07-11 17:23:27,prj jika weekdays begini malam ramai saja apa ramai banget iya,"['prj', 'weekdays', 'malam', 'ramai', 'ramai', 'banget', 'iya']",-5,negative
756,0,0,0,67,@iyaaarahmaaa,"POV: nenteng laptop menuju taman ketemu mas OB di pantry  ""Ke mana mba Rahma?""  ""ngadem di taman, mas""  ""kirain ke prj lagi""  Woy ini siap yg ngasih tau mas OB kalo gue kemaren ke prj????? ",2023-07-11 17:14:41,pov nenteng laptop menuju taman ketemu mas office boy di pantry ke mana mbak rahma ngadem di taman mas mengira ke prj lagi oi ini siap yang memberikan tahu mas office boy jika aku kemarin ke prj,"['pov', 'nenteng', 'laptop', 'taman', 'ketemu', 'mas', 'office', 'boy', 'pantry', 'mbak', 'rahma', 'ngadem', 'taman', 'mas', 'prj', 'oi', 'mas', 'office', 'boy', 'kemarin', 'prj']",3,positive
757,0,0,0,178,@fikipempek,not my mom said kalo gue suka sama yg gemoy gemoy  once I show her foto fiki yg di PRJ dia lgsg bilang gitu,2023-07-11 17:09:47,belum my mom said jika aku suka sama yang gemoy gemoy once saya show her foto fiki yang di prj dia langsung bilang begitu,"['my', 'mom', 'said', 'suka', 'gemoy', 'gemoy', 'once', 'show', 'her', 'foto', 'fiki', 'prj', 'langsung', 'bilang']",13,positive
759,0,0,0,15,@FZUIWapqYyWV0T5,#PlayOnMantle  @0xMantle  good prj,2023-07-11 16:32:59,good prj,"['good', 'prj']",5,positive
760,0,0,0,252,@tatsbithaa,yaampun prj rame amat,2023-07-11 16:23:49,ya ampun prj ramai amat,"['ya', 'ampun', 'prj', 'ramai']",-4,negative
761,0,0,0,65,@Sasikarani16,Stasiun rajawali rame banget wrga yg mau ke prj ,2023-07-11 16:18:56,stasiun rajawali ramai banget wrga yang mau ke prj,"['stasiun', 'rajawali', 'ramai', 'banget', 'wrga', 'prj']",-2,negative
762,0,0,0,132,@chitnato,yuk yg masih cari jastip prj yukzzz aku open ya,2023-07-11 16:09:44,yuk yang masih cari jasa titip prj yukz saya open iya,"['yuk', 'cari', 'jasa', 'titip', 'prj', 'yukz', 'open', 'iya']",2,positive
763,0,0,0,65,@ciiilllll_,Bsk ke prj apa ya mumpung libur,2023-07-11 15:48:13,besok ke prj apa iya selagi libur,"['besok', 'prj', 'iya', 'selagi', 'libur']",1,positive
764,0,0,0,45,@anindyadind,Masih banyak aja ya yg ke prj,2023-07-11 15:40:42,masih banyak saja iya yang ke prj,"['iya', 'prj']",0,neutral
765,0,1,0,143,@Nurlatifahtiar3,Guyss klo ada yg butuh tiket PRJ buat hari ini 11 Juli bisa DM ke IG aku yaa @latifahara15 aku jual underprice ajah jual rugii tiket+konser,2023-07-11 15:38:18,guy kalau ada yang butuh tiket prj buat hari ini juli bisa direct message ke instagram saya ya saya jual underprice saja jual rugii tiket konser,"['guy', 'butuh', 'tiket', 'prj', 'juli', 'direct', 'message', 'instagram', 'ya', 'jual', 'underprice', 'jual', 'rugi', 'tiket', 'konser']",-8,negative
766,0,1,0,66,@earlyduhh,blm kesampaian inginku kerja di prj ,2023-07-11 15:34:21,belum kesampaian inginku kerja di prj,"['ingin', 'kerja', 'prj']",0,neutral
767,0,1,0,108,@endowoonthermic,hi guys!! hari ini aku mau ke prj,2023-07-11 15:26:00,hai teman-teman hari ini saya mau ke prj,"['hai', 'teman', 'prj']",2,positive
768,2,0,0,228,@mutualanpositif,Ngantuk tapi ada yg ngajak ke Prj  Yaudh deh mata harus di besarkan,2023-07-11 15:23:11,mengantuk tapi ada yang mengajak ke prj ya sudah deh mata harus di besarkan,"['antuk', 'ajak', 'prj', 'ya', 'deh', 'mata', 'besar']",0,neutral
769,0,0,0,23,@ventrichle,prj udah kayak apaan anjir banyak bgt orang,2023-07-11 15:20:15,prj sudah seperti apa   banyak banget orang,"['prj', 'banget', 'orang']",0,neutral
770,0,1,0,73,@bulbulbitt,"Mau cerita  Lampu merah mengandung bawang  Jadi, kemarin pas pulang ke PRJ dengan membawa barang banyak berhenti di lampu merah. Bru bgt berhenti ada pengamen tapiiii main biola mainin lagi ayah Ada Band - Yang Terbaik Bagimu. Saat itu juga w nangis tanpa babibu",2023-07-11 15:15:44,mau cerita lampu merah mengandung bawang jadi kemarin pas pulang ke prj dengan membawa barang banyak berhenti di lampu merah baru banget berhenti ada pengamen tapi main biola mainkan lagi ayah ada band yang terbaik bagimu saat itu juga aku menangis tanpa babibu,"['cerita', 'lampu', 'merah', 'kandung', 'bawang', 'kemarin', 'pas', 'pulang', 'prj', 'bawa', 'barang', 'henti', 'lampu', 'merah', 'banget', 'henti', 'amen', 'main', 'biola', 'main', 'ayah', 'band', 'baik', 'bagi', 'menang', 'babibu']",6,positive
771,2,1,0,175,@whitestoryid,"Story Friends, kalo kata mimin sih buruan ke PRJ!!  Tinggal 5 hari lagi heyyyyy~",2023-07-11 15:13:34,cerita friends jika kata admin sih buruan ke prj tinggal hari lagi hai,"['cerita', 'friends', 'admin', 'sih', 'buru', 'prj', 'tinggal', 'hai']",-3,negative
772,0,2,0,284,@fluercent,memaksa pacarku ke prj soalnya aku mau jajanan,2023-07-11 15:01:50,memaksa pacarku ke prj soalnya saya mau jajanan,"['paksa', 'pacar', 'prj', 'jajan']",-7,negative
773,0,1,0,26,@feveries___,woi pgn balik tangerang hanya untuk prj jujur fomo bgt kangeeen prj,2023-07-11 14:59:19,woi pengen balik tangerang hanya untuk prj jujur fomo banget kangen prj,"['woi', 'ken', 'tangerang', 'prj', 'jujur', 'fomo', 'banget', 'kangen', 'prj']",1,positive
774,0,0,1,284,@justy0u24,gess kl aku bikin lg JASTIP PRJ BATCH 3 pada mau ga yaa???  yg mau komen dibawah yaa.. DAN syaratnya harus ramee,2023-07-11 14:58:48,ge kalo saya buat lagi jasa titip prj batch pada mau tidak ya yang mau komen di bawah ya dan syaratnya harus ramee,"['ge', 'kalo', 'jasa', 'titip', 'prj', 'batch', 'ya', 'komen', 'ya', 'syarat', 'ramee']",4,positive
775,2,0,0,2390,@gloomyald,ke prj weekday tu ttp rame bgt ya,2023-07-11 14:57:43,ke prj weekday itu tetap ramai banget iya,"['prj', 'weekday', 'ramai', 'banget', 'iya']",-2,negative
776,0,1,0,39,@dubidu_dam_dam,kalo beliket prj hari h dapet ga ya?,2023-07-11 14:20:04,jika beliket prj hari h dapat tidak iya,"['beliket', 'prj', 'h', 'iya']",0,neutral
777,1,2,0,237,@kawaiinixie,hri enih mw ke prj lg semoga ak tida trauma ,2023-07-11 13:59:46,hari enih now watching ke prj lagi semoga aku tidak trauma,"['enih', 'now', 'watching', 'prj', 'moga', 'trauma']",-4,negative
778,0,1,0,365,@chessalani,mohon info bis menuju PRJ dari halte bank indonesia  @PT_Transjakarta,2023-07-11 13:53:39,mohon informasi bis menuju prj dari halte bank indonesia transjakarta,"['mohon', 'informasi', 'bis', 'prj', 'halte', 'bank', 'indonesia', 'transjakarta']",-3,negative
779,0,0,0,33,@vanillabluexixi,2023 belum nonton konser dan belum ke prj,2023-07-11 13:45:19,belum menonton konser dan belum ke prj,"['tonton', 'konser', 'prj']",-4,negative
780,0,0,0,37,@satrianamanya,"prj dah abis, belum sempet ke sana beli helm",2023-07-11 13:35:08,prj sudah habis belum sempat ke sana beli helm,"['prj', 'habis', 'beli', 'helm']",-1,negative
781,0,5,0,470,@puppiesluvbot,Apakah ada yg open jastip prj jakarta fair exsport? ,2023-07-11 13:20:39,apakah ada yang open jasa titip prj jakarta fair exsport,"['open', 'jasa', 'titip', 'prj', 'jakarta', 'fair', 'exsport']",4,positive
782,0,1,0,201,@kharismadilaa,"Gais aku open jastip prj yaa aku pergi tanggal 12 Juli hari Rabu besok yaa. kalo mau liat katalog bisa banget buka ig  @ jastip.byme__ yaa, aku post disanaa. Pengiriman dan pengambilan barang bisa dari depok #jastip #jastipprj",2023-07-11 13:19:20,gais saya open jasa titip prj ya saya pergi tanggal juli hari rabu besok ya jika mau lihat katalog bisa banget buka instagram jasa titip byme ya saya post disanaa pengiriman dan pengambilan barang bisa dari depok,"['gais', 'open', 'jasa', 'titip', 'prj', 'ya', 'pergi', 'tanggal', 'juli', 'rabu', 'besok', 'ya', 'lihat', 'katalog', 'banget', 'buka', 'instagram', 'jasa', 'titip', 'byme', 'ya', 'post', 'disanaa', 'kirim', 'ambil', 'barang', 'depok']",-3,negative
783,0,1,0,69,@Irsh4dajah,iri dah nontonin SG orang yang nonton the adams pas di Jakarta fair,2023-07-11 13:11:54,iri sudah nontonin sg orang yang menonton the adams pas di jakarta fair,"['iri', 'nontonin', 'sg', 'orang', 'tonton', 'the', 'adams', 'pas', 'jakarta', 'fair']",-6,negative
784,0,0,0,9,@kenzobigwin90,Pengen ke PRJ tp ga punya duit,2023-07-11 12:49:18,mau ke prj tapi tidak punya duit,"['prj', 'duit']",0,neutral
785,0,0,0,70,@imbtchyy,butuh duit sabtu visit prj jan sampe w ga megang duit sama sekali,2023-07-11 12:17:40,butuh duit sabtu mengunjungi prj jangan sampai aku tidak memegang duit sama sekali,"['butuh', 'duit', 'sabtu', 'unjung', 'prj', 'pegang', 'duit']",-7,negative
786,0,1,0,188,@misslazzz,"Gue teh aslinya mau aja ke prj cuma ga nyanggup penuhnya, pusing liat orang banyak   Mending ke tempat yg nyaman buat ngebrut wkwkwkwk",2023-07-11 12:12:15,aku kakak perempuan aslinya mau saja ke prj cuma tidak menyanggupi penuhnya pusing lihat orang banyak lebih baik ke tempat yang nyaman buat ngebrut wkwk,"['kakak', 'perempuan', 'asli', 'prj', 'sanggup', 'penuh', 'pusing', 'lihat', 'orang', 'nyaman', 'ngebrut', 'wkwk']",8,positive
787,0,0,0,93,@maxii_little,"Tbtb masuk kamar blg ""nanti sore kita ke prj ya"" Buset. Enak bener kalo ngmg",2023-07-11 12:12:05,tiba-tiba masuk kamar bilang nanti sore kita ke prj iya buset enak benar jika bicara,"['masuk', 'kamar', 'bilang', 'sore', 'prj', 'iya', 'buset', 'enak', 'bicara']",3,positive
788,2,2,0,284,@moccaslime,Ga sabar mao ke prj nnti sore wkakwka maaf ak nora bgt 24thun di jkt lom prnah ksana soalny,2023-07-11 12:01:14,tidak sabar mau ke prj nanti sore wkakwka maaf aku norak banget tahun di jakarta belum pernah kesana soalny,"['sabar', 'prj', 'sore', 'wkakwka', 'maaf', 'norak', 'banget', 'jakarta', 'kesana', 'soalny']",4,positive
790,0,1,0,100,@ksosongan,"rekomen jajan di prj dong, temen aku mau kesan dan rencananya aku mau nitip soalnya ga bisa ikut lagi magang ",2023-07-11 11:33:02,rekomen jajan di prj dong teman saya mau kesan dan rencananya saya mau menitip soalnya tidak bisa ikut lagi magang,"['rekomen', 'jajan', 'prj', 'teman', 'kesan', 'rencana', 'titip', 'magang']",1,positive
791,0,0,0,46,@bulbulbitt,"Kemaren baru dari PRJ sampe pegel, ternyata sama orang kantor diajak nonton ada band hari ini trs besok kudu ikut dinas  makasih",2023-07-11 11:12:01,kemarin baru dari prj sampai pegal ternyata sama orang kantor diajak menonton ada band hari ini terus besok harus ikut dinas terima kasih,"['kemarin', 'prj', 'pegal', 'orang', 'kantor', 'ajak', 'tonton', 'band', 'besok', 'dinas', 'terima', 'kasih']",2,positive
